orig_spec_file_name,plate,mjd,fiberid,feh_sspp_single,error_feh_sspp_single,feh_rrlfe_single,error_feh_rrlfe_single
,,,,-1.695,0.08,,
,,,,-1.312,0.071,,
,,,,-1.278,0.012,,
,,,,-1.305,0.03,,
,,,,-1.54,0.057,,
,,,,-2.354,0.093,,
,,,,-1.719,0.024,,
,,,,-1.383,0.047,,
,,,,-1.31,0.03,,
,,,,-1.368,0.06,,
,,,,-1.086,0.099,,
,,,,-1.021,0.025,,
,,,,-1.556,0.013,,
,,,,-1.297,0.148,,
,,,,-1.516,0.026,,
,,,,-1.546,0.032,,
,,,,-1.018,0.069,,
,,,,-1.853,0.071,,
,,,,-2.47,0.179,,
,,,,-2.362,0.037,,
,,,,-1.155,0.042,,
,,,,-1.118,0.04,,
,,,,-1.222,0.021,,
,,,,-2.382,0.068,,
,,,,-2.839,0.116,,
,,,,-2.639,0.031,,
,,,,-2.03,0.016,,
,,,,-2.128,0.031,,
,,,,-1.055,0.108,,
,,,,-1.182,0.075,,
,,,,-1.241,0.086,,
,,,,-0.934,0.135,,
,,,,-1.144,0.086,,
,,,,-1.369,0.056,,
,,,,-1.448,0.009,,
,,,,-2.245,0.041,,
,,,,-2.066,0.127,,
,,,,-2.622,0.028,,
,,,,-2.492,0.072,,
,,,,-1.597,0.087,,
,,,,-1.741,0.019,,
,,,,-1.794,0.079,,
,,,,-1.881,0.006,,
,,,,-1.306,0.039,,
,,,,-1.36,0.028,,
,,,,-1.158,0.05,,
,,,,-0.442,0.031,,
,,,,-0.452,0.014,,
,,,,-1.329,0.066,,
,,,,-1.525,0.083,,
,,,,-0.84,0.188,,
,,,,-1.393,0.094,,
,,,,-1.315,0.026,,
,,,,-1.694,0.148,,
,,,,-1.648,0.102,,
,,,,-1.234,0.055,,
,,,,-0.805,0.07,,
,,,,-0.955,0.051,,
,,,,-1.12,0.021,,
,,,,-1.231,0.012,,
,,,,-0.886,0.018,,
,,,,-1.274,0.073,,
,,,,-1.192,0.043,,
,,,,-1.443,0.067,,
,,,,-1.383,0.087,,
,,,,-2.045,0.018,,
,,,,-1.638,0.002,,
,,,,-1.191,0.05,,
,,,,-1.177,0.098,,
,,,,-1.171,0.116,,
,,,,-1.144,0.036,,
,,,,-1.44,0.066,,
,,,,-1.34,0.031,,
,,,,-1.357,0.146,,
,,,,-1.279,0.051,,
,,,,-1.758,0.027,,
,,,,-1.707,0.073,,
,,,,-1.772,0.061,,
,,,,-1.797,0.077,,
,,,,-1.389,0.089,,
,,,,-1.817,0.166,,
,,,,-1.447,0.051,,
,,,,-1.487,0.053,,
,,,,-0.732,0.194,,
,,,,-1.546,0.077,,
,,,,-1.091,0.043,,
,,,,-1.13,0.058,,
,,,,-1.269,0.041,,
,,,,-1.681,0.089,,
,,,,-1.796,0.013,,
,,,,-1.735,0.045,,
,,,,-1.63,0.043,,
,,,,-2.347,0.077,,
,,,,-2.736,0.416,,
,,,,-1.691,0.036,,
,,,,-1.49,0.049,,
,,,,-2.192,0.116,,
,,,,-3.067,0.309,,
,,,,-2.126,0.063,,
,,,,-1.726,0.099,,
,,,,-1.427,0.058,,
,,,,-1.471,0.113,,
,,,,-1.632,0.071,,
,,,,-1.735,0.005,,
,,,,-1.124,0.041,,
,,,,-1.213,0.076,,
,,,,-1.247,0.02,,
,,,,-0.863,0.088,,
,,,,-0.797,0.071,,
,,,,-0.959,0.028,,
,,,,-1.316,0.058,,
,,,,-1.019,0.069,,
,,,,-0.812,0.109,,
,,,,-1.628,0.169,,
,,,,-1.098,0.02,,
,,,,-1.868,0.087,,
,,,,-1.318,0.091,,
,,,,-1.255,0.064,,
,,,,-1.767,0.136,,
,,,,-2.365,0.046,,
,,,,-2.097,0.111,,
,,,,-1.822,0.028,,
,,,,-1.166,0.055,,
,,,,-1.566,0.095,,
,,,,-1.363,0.06,,
,,,,-1.26,0.036,,
,,,,-2.292,0.041,,
,,,,-2.168,0.038,,
,,,,-2.323,0.026,,
,,,,-2.199,0.18,,
,,,,-0.827,0.055,,
,,,,-1.811,0.114,,
,,,,-1.151,0.139,,
,,,,-1.354,0.06,,
,,,,-1.328,0.077,,
,,,,-2.055,0.093,,
,,,,-2.523,0.066,,
,,,,-2.045,0.069,,
,,,,-2.113,0.093,,
,,,,-1.666,0.009,,
,,,,-1.946,0.109,,
,,,,-1.647,0.042,,
,,,,-1.503,0.047,,
,,,,-1.512,0.023,,
,,,,-1.289,0.024,,
,,,,-1.853,0.039,,
,,,,-1.152,0.057,,
,,,,-1.153,0.059,,
,,,,-1.43,0.052,,
,,,,-1.486,0.066,,
,,,,-1.795,0.058,,
,,,,-1.685,0.059,,
,,,,-1.827,0.07,,
,,,,-1.245,0.052,,
,,,,-1.293,0.048,,
,,,,-1.525,0.069,,
,,,,-1.288,0.065,,
,,,,-1.852,0.069,,
,,,,-1.215,0.069,,
,,,,-1.261,0.086,,
,,,,-1.939,0.084,,
,,,,-1.471,0.004,,
,,,,-1.282,0.044,,
,,,,-2.415,0.215,,
,,,,-1.557,0.128,,
,,,,-2.153,0.102,,
,,,,-1.59,0.076,,
,,,,-1.992,0.025,,
,,,,-1.926,0.033,,
,,,,-1.985,0.041,,
,,,,-1.411,0.074,,
,,,,-1.307,0.039,,
,,,,-2.106,0.06,,
,,,,-2.042,0.039,,
,,,,-1.482,0.05,,
,,,,-1.727,0.05,,
,,,,-1.483,0.087,,
,,,,-1.469,0.075,,
,,,,-0.924,0.22,,
,,,,-1.166,0.106,,
,,,,-1.393,0.029,,
,,,,-1.843,0.055,,
,,,,-1.496,0.042,,
,,,,-1.477,0.08,,
,,,,-1.797,0.083,,
,,,,-2.599,0.068,,
,,,,-2.628,0.011,,
,,,,-1.183,0.041,,
,,,,-1.147,0.056,,
,,,,-1.428,0.05,,
,,,,-1.742,0.07,,
,,,,-1.539,0.091,,
,,,,-1.402,0.011,,
,,,,-1.478,0.081,,
,,,,-1.294,0.043,,
,,,,-1.251,0.031,,
,,,,-1.283,0.061,,
,,,,-1.649,0.095,,
,,,,-1.08,0.072,,
,,,,-1.375,0.065,,
,,,,-1.181,0.031,,
,,,,-1.421,0.091,,
,,,,-1.205,0.037,,
,,,,-0.982,0.045,,
,,,,-0.968,0.076,,
,,,,-1.061,0.094,,
,,,,-1.165,0.064,,
,,,,-1.14,0.089,,
,,,,-1.15,0.151,,
,,,,-1.33,0.044,,
,,,,-1.076,0.086,,
,,,,-1.799,0.025,,
,,,,-0.956,0.02,,
,,,,-1.062,0.053,,
,,,,-1.053,0.065,,
,,,,-1.225,0.041,,
,,,,-1.723,0.04,,
,,,,-1.535,0.034,,
,,,,-1.236,0.088,,
,,,,-1.5,0.078,,
,,,,-1.836,0.012,,
,,,,-1.969,0.063,,
,,,,-2.267,0.041,,
,,,,-1.152,0.088,,
,,,,-1.157,0.045,,
,,,,-1.197,0.042,,
,,,,-1.256,0.058,,
,,,,-1.504,0.056,,
,,,,-1.324,0.047,,
,,,,-0.98,0.136,,
,,,,-1.531,0.024,,
,,,,-1.464,0.043,,
,,,,-1.377,0.051,,
,,,,-1.955,0.074,,
,,,,-1.709,0.131,,
,,,,-1.206,0.056,,
,,,,-2.09,0.095,,
,,,,-1.49,0.021,,
,,,,-1.582,0.035,,
,,,,-1.17,0.018,,
,,,,-1.754,0.061,,
,,,,-2.267,0.113,,
,,,,-2.004,0.054,,
,,,,-1.318,0.038,,
,,,,-1.682,0.132,,
,,,,-1.081,0.119,,
,,,,-1.563,0.071,,
,,,,-1.483,0.052,,
,,,,-1.712,0.031,,
,,,,-1.475,0.065,,
,,,,-1.433,0.162,,
,,,,-1.612,0.043,,
,,,,-1.064,0.074,,
,,,,-0.942,0.092,,
,,,,-1.65,0.025,,
,,,,-1.38,0.029,,
,,,,-1.135,0.025,,
,,,,-1.25,0.045,,
,,,,-1.555,0.102,,
,,,,-1.418,0.004,,
,,,,-0.809,0.003,,
,,,,-0.994,0.048,,
,,,,-1.623,0.049,,
,,,,-1.7,0.035,,
,,,,-1.566,0.039,,
,,,,-1.477,0.058,,
,,,,-1.151,0.119,,
,,,,-1.734,0.011,,
,,,,-1.712,0.048,,
,,,,-1.743,0.039,,
,,,,-1.869,0.073,,
,,,,-1.03,0.063,,
,,,,-1.116,0.077,,
,,,,-1.43,0.031,,
,,,,-1.013,0.054,,
,,,,-1.407,0.068,,
,,,,-1.293,0.009,,
,,,,-1.628,0.072,,
,,,,-1.693,0.05,,
,,,,-1.461,0.068,,
,,,,-1.166,0.025,,
,,,,-1.179,0.037,,
,,,,-1.378,0.117,,
,,,,-1.441,0.083,,
,,,,-1.302,0.027,,
,,,,-1.931,0.051,,
,,,,-1.569,0.065,,
,,,,-1.668,0.04,,
,,,,-1.762,0.09,,
,,,,-1.259,0.059,,
,,,,-1.184,0.033,,
,,,,-0.993,0.076,,
,,,,-1.739,0.088,,
,,,,-2.27,0.044,,
,,,,-2.193,0.036,,
,,,,-1.414,0.113,,
,,,,-1.584,0.029,,
,,,,-1.544,0.029,,
,,,,-1.542,0.091,,
,,,,-1.239,0.022,,
,,,,-1.068,0.063,,
,,,,-1.85,0.121,,
,,,,-1.421,0.061,,
,,,,-1.097,0.056,,
,,,,-1.231,0.01,,
,,,,-1.161,0.017,,
,,,,-1.136,0.047,,
,,,,-2.295,0.006,,
,,,,-1.408,0.044,,
,,,,-1.368,0.066,,
,,,,-1.501,0.103,,
,,,,-1.562,0.081,,
,,,,-2.123,0.23,,
,,,,-1.734,0.179,,
,,,,-1.802,0.034,,
,,,,-1.666,0.009,,
,,,,-1.33,0.08,,
,,,,-1.493,0.028,,
,,,,-1.654,0.013,,
,,,,-1.441,0.025,,
,,,,-1.73,0.069,,
,,,,-1.189,0.067,,
,,,,-1.045,0.058,,
,,,,-1.741,0.06,,
,,,,-1.575,0.057,,
,,,,-1.601,0.011,,
,,,,-1.526,0.033,,
,,,,-1.489,0.013,,
,,,,-0.891,0.008,,
,,,,-1.713,0.04,,
,,,,-1.669,0.04,,
,,,,-1.609,0.034,,
,,,,-1.635,0.048,,
,,,,-1.381,0.058,,
,,,,-1.746,0.051,,
,,,,-1.367,0.068,,
,,,,-1.356,0.038,,
,,,,-1.519,0.053,,
,,,,-1.742,0.026,,
,,,,-2.042,0.034,,
,,,,-1.013,0.049,,
,,,,-0.965,0.073,,
,,,,-1.583,0.08,,
,,,,-2.128,0.081,,
,,,,-1.121,0.067,,
,,,,-1.4,0.028,,
,,,,-1.503,0.092,,
,,,,-2.89,0.106,,
,,,,-1.294,0.059,,
,,,,-1.221,0.027,,
,,,,-1.258,0.041,,
,,,,-1.266,0.08,,
,,,,-1.568,0.084,,
,,,,-1.495,0.063,,
,,,,-0.896,0.063,,
,,,,-0.917,0.037,,
,,,,-1.15,0.046,,
,,,,-1.444,0.029,,
,,,,-1.455,0.062,,
,,,,-1.38,0.11,,
,,,,-1.574,0.051,,
,,,,-1.415,0.051,,
,,,,-1.688,0.024,,
,,,,-1.529,0.032,,
,,,,-1.333,0.028,,
,,,,-1.151,0.052,,
,,,,-1.128,0.027,,
,,,,-1.783,0.057,,
,,,,-1.492,0.005,,
,,,,-1.474,0.048,,
,,,,-2.051,0.029,,
,,,,-1.875,0.09,,
,,,,-1.37,0.029,,
,,,,-2.115,0.061,,
,,,,-2.075,0.1,,
,,,,-1.464,0.011,,
,,,,-1.297,0.076,,
,,,,-1.755,0.113,,
,,,,-2.002,0.044,,
,,,,-1.903,0.035,,
,,,,-1.307,0.008,,
,,,,-1.324,0.093,,
,,,,-1.498,0.076,,
,,,,-1.531,0.102,,
,,,,-1.681,0.019,,
,,,,-2.262,0.043,,
,,,,-2.004,0.019,,
,,,,-1.552,0.019,,
,,,,-1.765,0.079,,
,,,,-1.627,0.064,,
,,,,-2.114,0.126,,
,,,,-2.047,0.086,,
,,,,-1.484,0.06,,
,,,,-1.397,0.013,,
,,,,-1.158,0.088,,
,,,,-1.427,0.042,,
,,,,-1.459,0.049,,
,,,,-1.654,0.016,,
,,,,-1.732,0.079,,
,,,,-2.124,0.013,,
,,,,-1.583,0.074,,
,,,,-1.911,0.039,,
,,,,-1.908,0.021,,
,,,,-1.85,0.047,,
,,,,-1.814,0.112,,
,,,,-1.668,0.047,,
,,,,-2.816,0.126,,
,,,,-2.772,0.127,,
,,,,-1.349,0.083,,
,,,,-1.418,0.126,,
,,,,-1.483,0.069,,
,,,,-1.776,0.147,,
,,,,-1.328,0.042,,
,,,,-1.206,0.074,,
,,,,-1.087,0.029,,
,,,,-1.17,0.064,,
,,,,-0.945,0.061,,
,,,,-1.775,0.185,,
,,,,-2.682,0.106,,
,,,,-1.903,0.037,,
,,,,-1.337,0.085,,
,,,,-0.769,0.138,,
,,,,-0.949,0.079,,
,,,,-3.113,0.026,,
,,,,-2.811,0.112,,
,,,,-1.215,0.059,,
,,,,-0.888,0.044,,
,,,,-1.564,0.077,,
,,,,-1.346,0.028,,
,,,,-1.361,0.028,,
,,,,-1.288,0.151,,
,,,,-2.32,0.068,,
,,,,-2.28,0.107,,
,,,,-2.234,0.043,,
,,,,-1.976,0.101,,
,,,,-1.99,0.004,,
,,,,-1.69,0.044,,
,,,,-1.277,0.014,,
,,,,-1.783,0.037,,
,,,,-1.822,0.085,,
,,,,-1.485,0.039,,
,,,,-1.403,0.038,,
,,,,-1.206,0.066,,
,,,,-1.34,0.058,,
,,,,-1.31,0.061,,
,,,,-1.493,0.048,,
,,,,-1.178,0.053,,
,,,,-1.209,0.018,,
,,,,-1.562,0.066,,
,,,,-1.481,0.067,,
,,,,-1.977,0.134,,
,,,,-1.981,0.088,,
,,,,-2.277,0.024,,
,,,,-1.244,0.054,,
,,,,-2.024,0.069,,
,,,,-2.148,0.182,,
,,,,-1.565,0.096,,
,,,,-1.534,0.083,,
,,,,-1.57,0.009,,
,,,,-1.245,0.064,,
,,,,-0.855,0.01,,
,,,,-1.424,0.097,,
,,,,-1.106,0.082,,
,,,,-1.301,0.055,,
,,,,-1.822,0.009,,
,,,,-1.357,0.043,,
,,,,-1.79,0.094,,
,,,,-1.407,0.07,,
,,,,-2.566,0.039,,
,,,,-2.545,0.029,,
,,,,-1.406,0.026,,
,,,,-1.203,0.092,,
,,,,-1.371,0.097,,
,,,,-1.186,0.024,,
,,,,-1.432,0.063,,
,,,,-1.132,0.07,,
,,,,-1.825,0.062,,
,,,,-1.86,0.068,,
,,,,-1.578,0.038,,
,,,,-1.558,0.025,,
,,,,-1.195,0.064,,
,,,,-1.465,0.032,,
,,,,-1.327,0.046,,
,,,,-1.912,0.061,,
,,,,-1.661,0.049,,
,,,,-1.144,0.048,,
,,,,-1.224,0.063,,
,,,,-1.679,0.04,,
,,,,-1.979,0.142,,
,,,,-2.122,0.197,,
,,,,-1.863,0.039,,
,,,,-2.037,0.071,,
,,,,-1.211,0.023,,
,,,,-1.445,0.044,,
,,,,-1.058,0.077,,
,,,,-1.266,0.082,,
,,,,-1.522,0.026,,
,,,,-1.404,0.04,,
,,,,-1.354,0.03,,
,,,,-2.116,0.106,,
,,,,-2.149,0.032,,
,,,,-1.475,0.034,,
,,,,-1.192,0.159,,
,,,,-0.958,0.063,,
,,,,-1.351,0.049,,
,,,,-1.12,0.048,,
,,,,-2.108,0.079,,
,,,,-1.389,0.075,,
,,,,-1.511,0.087,,
,,,,-1.535,0.016,,
,,,,-1.62,0.116,,
,,,,-1.216,0.016,,
,,,,-1.325,0.076,,
,,,,-1.312,0.021,,
,,,,-1.607,0.035,,
,,,,-1.787,0.051,,
,,,,-1.704,0.051,,
,,,,-1.445,0.043,,
,,,,-1.412,0.064,,
,,,,-2.042,0.042,,
,,,,-1.267,0.102,,
,,,,-1.333,0.061,,
,,,,-1.829,0.045,,
,,,,-1.22,0.082,,
,,,,-1.927,0.135,,
,,,,-1.256,0.053,,
,,,,-1.592,0.042,,
,,,,-2.119,0.114,,
,,,,-2.204,0.075,,
,,,,-1.335,0.015,,
,,,,-1.297,0.108,,
,,,,-1.296,0.09,,
,,,,-2.231,0.004,,
,,,,-1.493,0.076,,
,,,,-1.84,0.021,,
,,,,-1.707,0.066,,
,,,,-2.454,0.033,,
,,,,-2.137,0.109,,
,,,,-2.624,0.011,,
,,,,-1.251,0.064,,
,,,,-1.038,0.058,,
,,,,-1.323,0.047,,
,,,,-1.534,0.086,,
,,,,-1.236,0.061,,
,,,,-1.475,0.091,,
,,,,-1.701,0.035,,
,,,,-1.052,0.076,,
,,,,-1.248,0.021,,
,,,,-1.161,0.031,,
,,,,-1.298,0.077,,
,,,,-1.666,0.105,,
,,,,-2.398,0.029,,
,,,,-2.139,0.068,,
,,,,-2.146,0.068,,
,,,,-1.282,0.037,,
,,,,-1.313,0.081,,
,,,,-1.904,0.02,,
,,,,-1.457,0.064,,
,,,,-1.061,0.023,,
,,,,-1.383,0.07,,
,,,,-1.213,0.077,,
,,,,-1.256,0.09,,
,,,,-2.872,0.025,,
,,,,-2.059,0.11,,
,,,,-2.398,0.005,,
,,,,-2.593,0.035,,
,,,,-2.354,0.053,,
,,,,-1.534,0.007,,
,,,,-1.465,0.038,,
,,,,-1.22,0.06,,
,,,,-1.37,0.056,,
,,,,-1.345,0.05,,
,,,,-1.412,0.037,,
,,,,-1.343,0.07,,
,,,,-1.454,0.069,,
,,,,-2.453,0.036,,
,,,,-1.169,0.119,,
,,,,-1.988,0.089,,
,,,,-1.824,0.004,,
,,,,-1.549,0.101,,
,,,,-1.484,0.116,,
,,,,-1.255,0.031,,
,,,,-1.273,0.066,,
,,,,-1.151,0.047,,
,,,,-1.06,0.024,,
,,,,-1.461,0.056,,
,,,,-0.612,0.115,,
,,,,-1.644,0.062,,
,,,,-1.563,0.055,,
,,,,-1.529,0.031,,
,,,,-1.634,0.05,,
,,,,-1.759,0.098,,
,,,,-1.194,0.057,,
,,,,-1.824,0.05,,
,,,,-1.559,0.051,,
,,,,-2.425,0.054,,
,,,,-1.888,0.036,,
,,,,-1.282,0.081,,
,,,,-1.161,0.043,,
,,,,-2.236,0.05,,
,,,,-1.451,0.076,,
,,,,-1.799,0.109,,
,,,,-1.776,0.058,,
,,,,-1.213,0.068,,
,,,,-1.474,0.089,,
,,,,-2.224,0.106,,
,,,,-1.732,0.03,,
,,,,-1.876,0.024,,
,,,,-1.33,0.039,,
,,,,-1.339,0.071,,
,,,,-1.541,0.05,,
,,,,-1.644,0.013,,
,,,,-0.977,0.064,,
,,,,-1.268,0.078,,
,,,,-2.046,0.101,,
,,,,-2.248,0.005,,
,,,,-1.288,0.068,,
,,,,-2.564,0.082,,
,,,,-1.891,0.075,,
,,,,-1.536,0.08,,
,,,,-1.129,0.053,,
,,,,-1.273,0.035,,
,,,,-1.567,0.048,,
,,,,-1.367,0.047,,
,,,,-1.481,0.021,,
,,,,-1.291,0.045,,
,,,,-1.355,0.063,,
,,,,-1.388,0.071,,
,,,,-1.456,0.068,,
,,,,-1.327,0.008,,
,,,,-1.261,0.039,,
,,,,-1.256,0.078,,
,,,,-1.117,0.067,,
,,,,-1.73,0.03,,
,,,,-1.81,0.007,,
,,,,-1.78,0.035,,
,,,,-1.305,0.246,,
,,,,-1.4,0.085,,
,,,,-1.903,0.062,,
,,,,-1.233,0.084,,
,,,,-1.381,0.082,,
,,,,-0.97,0.023,,
,,,,-1.336,0.059,,
,,,,-1.351,0.059,,
,,,,-1.254,0.017,,
,,,,-1.08,0.072,,
,,,,-1.647,0.007,,
,,,,-1.672,0.019,,
,,,,-1.76,0.074,,
,,,,-2.195,0.011,,
,,,,-1.14,0.034,,
,,,,-1.276,0.012,,
,,,,-1.2,0.014,,
,,,,-1.131,0.089,,
,,,,-1.195,0.072,,
,,,,-1.627,0.091,,
,,,,-1.035,0.053,,
,,,,-1.564,0.107,,
,,,,-1.614,0.108,,
,,,,-1.854,0.042,,
,,,,-2.765,0.139,,
,,,,-1.416,0.096,,
,,,,-1.643,0.116,,
,,,,-2.523,0.016,,
,,,,-2.335,0.039,,
,,,,-2.24,0.112,,
,,,,-1.793,0.11,,
,,,,-0.763,0.045,,
,,,,-0.939,0.006,,
,,,,-1.22,0.029,,
,,,,-1.303,0.105,,
,,,,-1.968,0.056,,
,,,,-1.341,0.019,,
,,,,-1.207,0.069,,
,,,,-1.339,0.053,,
,,,,-1.781,0.092,,
,,,,-1.788,0.071,,
,,,,-0.868,0.069,,
,,,,-1.283,0.019,,
,,,,-1.373,0.101,,
,,,,-0.916,0.152,,
,,,,-1.235,0.041,,
,,,,-1.27,0.074,,
,,,,-1.309,0.051,,
,,,,-1.035,0.052,,
,,,,-1.264,0.062,,
,,,,-1.198,0.014,,
,,,,-1.226,0.031,,
,,,,-1.063,0.08,,
,,,,-1.684,0.065,,
,,,,-1.664,0.045,,
,,,,-1.246,0.025,,
,,,,-2.002,0.091,,
,,,,-1.279,0.053,,
,,,,-1.275,0.025,,
,,,,-1.267,0.008,,
,,,,-1.22,0.027,,
,,,,-2.154,0.054,,
,,,,-2.035,0.026,,
,,,,-2.064,0.005,,
,,,,-1.341,0.046,,
,,,,-1.433,0.092,,
,,,,-1.505,0.045,,
,,,,-1.427,0.058,,
,,,,-1.393,0.034,,
,,,,-1.363,0.039,,
,,,,-1.316,0.03,,
,,,,-1.129,0.035,,
,,,,-1.659,0.036,,
,,,,-1.943,0.058,,
,,,,-1.489,0.052,,
,,,,-1.73,0.079,,
,,,,-1.473,0.121,,
,,,,-1.224,0.107,,
,,,,-1.426,0.149,,
,,,,-1.379,0.092,,
,,,,-1.221,0.054,,
,,,,-1.355,0.054,,
,,,,-1.875,0.078,,
,,,,-1.018,0.081,,
,,,,-0.987,0.127,,
,,,,-1.018,0.095,,
,,,,-1.384,0.075,,
,,,,-1.402,0.061,,
,,,,-1.414,0.095,,
,,,,-1.709,0.011,,
,,,,-1.792,0.02,,
,,,,-2.314,0.075,,
,,,,-2.615,0.008,,
,,,,-2.323,0.015,,
,,,,-0.959,0.07,,
,,,,-1.06,0.095,,
,,,,-2.0,0.026,,
,,,,-1.932,0.081,,
,,,,-1.908,0.005,,
,,,,-1.521,0.111,,
,,,,-0.847,0.159,,
,,,,-1.11,0.067,,
,,,,-0.981,0.114,,
,,,,-2.498,0.042,,
,,,,-2.512,0.062,,
,,,,-0.867,0.079,,
,,,,-1.129,0.044,,
,,,,-1.175,0.045,,
,,,,-1.281,0.053,,
,,,,-1.687,0.038,,
,,,,-1.612,0.047,,
,,,,-1.387,0.012,,
,,,,-0.996,0.078,,
,,,,-1.874,0.088,,
,,,,-1.587,0.048,,
,,,,-1.814,0.138,,
,,,,-1.617,0.072,,
,,,,-1.901,0.026,,
,,,,-1.926,0.021,,
,,,,-1.896,0.017,,
,,,,-1.4,0.128,,
,,,,-1.011,0.283,,
,,,,-1.239,0.126,,
,,,,-1.237,0.043,,
,,,,-1.592,0.093,,
,,,,-1.82,0.032,,
,,,,-1.891,0.087,,
,,,,-1.361,0.069,,
,,,,-1.395,0.096,,
,,,,-2.015,0.07,,
,,,,-0.891,0.006,,
,,,,-1.313,0.124,,
,,,,-1.461,0.007,,
,,,,-1.925,0.116,,
,,,,-1.778,0.048,,
,,,,-1.398,0.081,,
,,,,-2.121,0.069,,
,,,,-2.059,0.151,,
,,,,-1.81,0.026,,
,,,,-1.766,0.12,,
,,,,-2.037,0.06,,
,,,,-2.118,0.105,,
,,,,-1.52,0.136,,
,,,,-1.687,0.044,,
,,,,-1.918,0.038,,
,,,,-1.706,0.056,,
,,,,-1.391,0.111,,
,,,,-1.412,0.1,,
,,,,-1.262,0.111,,
,,,,-1.666,0.036,,
,,,,-1.695,0.047,,
,,,,-1.853,0.016,,
,,,,-1.934,0.111,,
,,,,-2.071,0.059,,
,,,,-1.526,0.081,,
,,,,-1.168,0.05,,
,,,,-1.158,0.118,,
,,,,-2.132,0.04,,
,,,,-1.26,0.006,,
,,,,-1.953,0.088,,
,,,,-2.662,0.164,,
,,,,-1.989,0.027,,
,,,,-2.335,0.028,,
,,,,-1.433,0.042,,
,,,,-1.621,0.074,,
,,,,-1.897,0.023,,
,,,,-2.202,0.008,,
,,,,-2.242,0.001,,
,,,,-2.01,0.077,,
,,,,-1.534,0.12,,
,,,,-1.718,0.052,,
,,,,-1.479,0.078,,
,,,,-1.482,0.032,,
,,,,-1.898,0.117,,
,,,,-1.46,0.084,,
,,,,-1.443,0.069,,
,,,,-1.199,0.056,,
,,,,-1.094,0.063,,
,,,,-1.622,0.053,,
,,,,-1.367,0.084,,
,,,,-1.331,0.006,,
,,,,-1.404,0.067,,
,,,,-1.99,0.08,,
,,,,-1.219,0.094,,
,,,,-0.909,0.003,,
,,,,-1.666,0.19,,
,,,,-1.099,0.163,,
,,,,-1.23,0.046,,
,,,,-1.123,0.03,,
,,,,-1.764,0.012,,
,,,,-1.621,0.034,,
,,,,-1.568,0.068,,
,,,,-1.149,0.105,,
,,,,-1.97,0.092,,
,,,,-1.619,0.074,,
,,,,-1.177,0.1,,
,,,,-1.495,0.009,,
,,,,-1.394,0.012,,
,,,,-1.367,0.04,,
,,,,-1.016,0.03,,
,,,,-1.132,0.022,,
,,,,-1.649,0.01,,
,,,,-1.669,0.046,,
,,,,-2.154,0.072,,
,,,,-1.276,0.023,,
,,,,-1.304,0.023,,
,,,,-1.868,0.145,,
,,,,-1.947,0.082,,
,,,,-1.44,0.086,,
,,,,-1.247,0.045,,
,,,,-1.656,0.05,,
,,,,-1.461,0.005,,
,,,,-1.631,0.012,,
,,,,-1.64,0.075,,
,,,,-1.562,0.033,,
,,,,-1.772,0.088,,
,,,,-1.39,0.073,,
,,,,-1.063,0.074,,
,,,,-1.423,0.069,,
,,,,-1.651,0.095,,
,,,,-2.023,0.051,,
,,,,-1.32,0.006,,
,,,,-1.537,0.01,,
,,,,-1.532,0.182,,
,,,,-2.586,0.01,,
,,,,-1.632,0.039,,
,,,,-2.325,0.116,,
,,,,-2.966,0.09,,
,,,,-1.02,0.185,,
,,,,-1.196,0.128,,
,,,,-1.287,0.095,,
,,,,-0.975,0.024,,
,,,,-1.856,0.052,,
,,,,-1.948,0.059,,
,,,,-1.262,0.054,,
,,,,-1.719,0.365,,
,,,,-1.356,0.039,,
,,,,-1.082,0.032,,
,,,,-1.522,0.029,,
,,,,-1.719,0.031,,
,,,,-1.263,0.005,,
,,,,-1.075,0.034,,
,,,,-1.136,0.07,,
,,,,-1.386,0.023,,
,,,,-1.563,0.016,,
,,,,-1.925,0.088,,
,,,,-1.265,0.193,,
,,,,-1.024,0.027,,
,,,,-1.971,0.074,,
,,,,-2.35,0.058,,
,,,,-2.264,0.007,,
,,,,-2.222,0.011,,
,,,,-2.095,0.053,,
,,,,-1.064,0.068,,
,,,,-0.996,0.029,,
,,,,-1.456,0.091,,
,,,,-1.657,0.168,,
,,,,-1.518,0.089,,
,,,,-0.981,0.06,,
,,,,-1.332,0.08,,
,,,,-1.438,0.006,,
,,,,-1.286,0.03,,
,,,,-1.254,0.044,,
,,,,-1.289,0.017,,
,,,,-1.316,0.063,,
,,,,-1.427,0.086,,
,,,,-1.809,0.04,,
,,,,-1.353,0.048,,
,,,,-1.278,0.049,,
,,,,-1.129,0.038,,
,,,,-1.112,0.08,,
,,,,-1.358,0.059,,
,,,,-1.523,0.035,,
,,,,-1.728,0.055,,
,,,,-1.664,0.118,,
,,,,-1.58,0.088,,
,,,,-1.182,0.277,,
,,,,-1.23,0.058,,
,,,,-1.194,0.026,,
,,,,-3.046,0.237,,
,,,,-2.676,0.045,,
,,,,-1.281,0.077,,
,,,,-1.413,0.013,,
,,,,-1.314,0.01,,
,,,,-1.209,0.04,,
,,,,-1.289,0.048,,
,,,,-1.607,0.036,,
,,,,-1.761,0.036,,
,,,,-1.388,0.014,,
,,,,-1.583,0.093,,
,,,,-1.645,0.047,,
,,,,-1.293,0.173,,
