orig_spec_file_name,feh_liu,error_feh_liu,feh_rrlfe,error_feh_rrlfe
spec-56638-HD092127N325407B01_sp09-175.dat,-1.84,0.073,-1.6396257356408954,0.0100753471672103
spec-56746-HD092127N325407M01_sp09-175.dat,-1.84,0.073,-1.467894354731916,0.0110978507993082
spec-56633-HD095000N333605M01_sp09-149.dat,-1.685,0.097,-1.5292607601327814,0.0099903913780754
spec-57451-HD092127N325407V01_sp15-005.dat,-1.383,0.076,-1.908361141438896,0.0106978581286235
spec-56638-HD092127N325407B01_sp15-005.dat,-1.383,0.076,-1.8126586068761597,0.011228982670591
spec-56638-HD092127N325407B01_sp13-117.dat,-1.517,0.076,-1.921199838477136,0.0101415717481223
spec-57134-HD093539N354836B02_sp02-243.dat,-1.553,0.077,-1.566003406528775,0.0111902893195016
spec-56633-HD095000N333605M01_sp09-044.dat,-1.536,0.084,-1.997767115487301,0.009910236703994
spec-57474-HD095000N333605V01_sp15-067.dat,-1.25,0.076,-1.6700511038057215,0.0120651853776067
spec-57035-HD093539N354836V01_sp07-149.dat,-1.25,0.076,-1.550329784278262,0.0104799598179529
spec-56746-HD092127N325407M01_sp11-204.dat,-2.866,0.116,-1.4532220866069565,0.0111296189686267
spec-57753-HD095000N333605M02_sp16-041.dat,-1.82,0.097,-1.4352581225110823,0.0106729750372999
spec-57395-HD093539N354836M01_sp06-031.dat,-1.82,0.097,-1.919882990397265,0.0104255870070129
spec-56633-HD095000N333605M01_sp16-030.dat,-1.82,0.097,-1.7601573084467406,0.0117315830980013
spec-57134-HD093539N354836B02_sp09-021.dat,-1.4,0.076,-1.5708808169450834,0.0102723412049895
spec-57395-HD093539N354836M01_sp09-021.dat,-1.4,0.076,-1.8534431112328096,0.010199049637095
spec-56686-HD091850N364809B01_sp05-190.dat,-1.299,0.19,-0.6077014765829518,0.0094302879893886
spec-57052-HD095221N375452B01_sp02-059.dat,-1.983,0.076,-2.030954414501008,0.0109849421192478
spec-57399-HD095221N375452M01_sp07-042.dat,-1.822,0.107,-1.758464982063218,0.0100648945282762
spec-57059-HD091850N364809V01_sp13-085.dat,-1.383,0.076,-1.8526715731175585,0.010033140806639
spec-57035-HD093539N354836V01_sp16-088.dat,-1.383,0.076,-1.9728066735571383,0.0104728483146169
spec-57395-HD093539N354836M01_sp15-163.dat,-2.303,0.19,0.6160070697485787,0.0202412583779036
spec-57399-HD095221N375452M01_sp09-199.dat,-1.967,0.076,-2.27312966093008,0.0103173618011009
spec-57052-HD095221N375452B01_sp09-199.dat,-1.967,0.076,-2.151571887380284,0.0106177510112181
spec-56616-VB136N38V1_sp15-024.dat,-1.799,0.08,-2.002828974193071,0.0098053297885418
spec-57041-HD093821N401423M01_sp04-141.dat,-1.788,0.081,-1.4501960945305137,0.012624129707169
spec-57385-HD093821N401423V02_sp13-163.dat,-1.853,0.115,-1.7688454062097514,0.010896725734101
spec-56374-HD093821N401423B01_sp13-163.dat,-1.853,0.115,-1320.001093339772,-999.0
spec-56974-HD093821N401423V01_sp13-163.dat,-1.853,0.115,-1.653355016765344,0.0114132710212342
spec-57419-HD092731N424551B01_sp01-138.dat,-2.184,0.077,-2.1296791038127747,0.0103421026850363
spec-57041-HD093821N401423M01_sp15-049.dat,-1.894,0.102,-0.8078878884141327,0.011057930752238
spec-57428-HD091118N401801M01_sp16-187.dat,-999.0,-999.0,-1.9546474233495927,0.0110677481979624
spec-56293-HD100003N421859B01_sp10-101.dat,-1.284,0.085,-1.369295475914346,0.0129839378163325
spec-56293-HD100003N421859M01_sp10-101.dat,-1.284,0.085,-1.2484666801767883,0.0104849096091188
spec-58490-HD100003N421859M02_sp10-101.dat,-1.284,0.085,-1.6863749844097278,0.0100512821164019
spec-58494-HD100003N421859M02_sp10-101.dat,-1.284,0.085,-1.657691078723833,0.0115612710340713
spec-57385-HD093821N401423V02_sp16-228.dat,-1.3,0.131,-0.8621386738525885,0.0123596502784925
spec-56974-HD093821N401423V01_sp16-228.dat,-1.3,0.131,-0.9554810716566222,0.0117047170453238
spec-57815-HD092731N424551M01_sp06-143.dat,-1.498,0.142,-1.9996271228129627,0.009844374630851
spec-56265-HD090427N432630M01_sp08-228.dat,-1.0,0.074,-1.75413217761879,0.0131227440304142
spec-57030-HD090427N432630V01_sp04-061.dat,-1.675,0.093,-1.8278453451137235,0.0101368984077078
spec-56265-HD090427N432630B01_sp04-194.dat,-1.675,0.093,-1.7722040658525886,0.0103018078440893
spec-56648-VB137N44V2_sp02-127.dat,-1.675,0.093,-1.6506551485569516,0.0109915492793767
spec-56265-HD090427N432630M01_sp04-194.dat,-1.675,0.093,-1.6713328195402943,0.0110452642717565
spec-56648-VB137N44V1_sp02-127.dat,-1.675,0.093,-1.6120490298550227,0.0110064528476341
spec-58097-HD100003N421859B02_sp15-005.dat,-1.773,0.082,-1.7109238566477822,0.0100584917003207
spec-57419-HD092731N424551B01_sp09-062.dat,-1.802,0.09,-1.7313927513205964,0.0141548328924637
spec-58490-HD100003N421859M02_sp11-079.dat,-1.722,0.079,-1.903882530951872,0.0103462647472992
spec-58494-HD100003N421859M02_sp11-079.dat,-1.722,0.079,-1.7690030228855915,0.0110604037907643
spec-57419-HD092731N424551B01_sp09-051.dat,-1.612,0.076,-1.3240906381964035,0.0106629535065179
spec-56265-HD090427N432630B01_sp09-028.dat,-1.8,0.11,-2.1804486408231463,0.0105513732725481
spec-57419-HD092731N424551B01_sp12-181.dat,-1.522,0.185,-1.1878374754735943,0.0101266342823031
spec-57741-HD094642N450651V02_sp10-110.dat,-2.073,-999.0,-2.0218209144052,0.0111550098818147
spec-58124-HD092731N424551V01_sp12-038.dat,-2.073,-999.0,-2.09131579758108,0.0117419786713878
spec-57032-HD094642N450651V01_sp10-110.dat,-2.073,-999.0,-2.065921656371954,0.0115523070384322
spec-56339-HD094642N450651B01_sp10-110.dat,-2.073,-999.0,-1.2231600955186828,0.0127998310242858
spec-57419-HD092731N424551B01_sp12-070.dat,-2.073,-999.0,-2.2009206677836484,0.0096062264766628
spec-58543-HD094642N450651M02_sp03-218.dat,-1.775,0.078,-1.9166460296531227,0.0108107758924306
spec-58077-HD090427N432630M02_sp11-130.dat,-1.57,0.081,-1.6082700851141305,0.0109345691487536
spec-57043-HD094642N450651M01_sp11-017.dat,-1.417,0.093,-1.97349500396762,0.0099251028754612
spec-57397-HD094225N484633M01_sp01-133.dat,-1.417,0.093,-1.946882802304826,0.0118544560532767
spec-57414-HD100305N461149V02_sp14-107.dat,-1.73,0.1,-1.9378761895060408,0.0114714877671528
spec-56675-HD094225N484633V01_sp07-056.dat,-1.73,0.1,-1.7500940077973477,0.0110215628401192
spec-57356-HD100305N461149V01_sp14-107.dat,-1.73,0.1,-1.926432498710815,0.0110628530480989
spec-57459-HD085912N480230M01_sp08-144.dat,-1.733,0.083,-1.7850519419520636,0.0110661023269183
spec-57397-HD094225N484633M01_sp10-161.dat,-1.51,0.076,-1.6994435482693897,0.0109210522069973
spec-57391-HD085306N522324M01_sp07-077.dat,-1.669,0.086,-0.5027016048311794,0.0098033188001622
spec-56321-HD093959N532949B01_sp07-220.dat,-1.575,0.093,-1.731318089808175,0.0136739296705897
spec-57724-HD093959N532949V01_sp07-220.dat,-1.575,0.093,-1.8113730053660448,0.0103584229800815
spec-57014-HD093959N532949M01_sp05-087.dat,-1.349,0.093,-0.749004541792909,0.0118146187321323
spec-57491-HD093959N532949B02_sp05-103.dat,-1.367,0.076,-2.033617526291406,0.0110926498823043
spec-57468-HD100510N522216V02_sp14-160.dat,-1.451,0.083,-1.7620946219614075,0.011846571438547
spec-57724-HD093959N532949V01_sp06-075.dat,-1.451,0.083,-1.9105031732793736,0.0104943068054824
spec-56353-HD100510N522216B02_sp14-160.dat,-1.451,0.083,-1.6878411329937184,0.0112438592084532
spec-57031-HD100510N522216V01_sp14-160.dat,-1.451,0.083,-1.7610162297197165,0.0111456750638691
spec-57426-HD094116N555159B02_sp15-230.dat,-1.612,0.077,-1.9023561651220136,0.0107643519022956
spec-56401-HD095713N572505M01_sp03-028.dat,-2.123,0.141,-2.282350897542635,0.0088636046268401
spec-56401-HD095713N572505M01_sp04-185.dat,-1.25,0.097,-1.5996611612825902,0.0111584954120583
spec-56678-VB139N57V1_sp12-098.dat,-1.665,-999.0,-1.4441362178286758,0.0098897790490259
spec-57062-HD101607S013552B01_sp09-182.dat,-1.244,0.09,-1.5296394773519388,0.0100456653613569
spec-57062-HD101607S013552B01_sp10-074.dat,-1.333,0.076,-1.78798766485595,0.0101584998785237
spec-55890-F9008_sp01-140.dat,-1.333,0.076,-1.6695286778741614,0.0105252161464936
spec-56365-HD101607S013552F01_sp10-074.dat,-1.333,0.076,-1.5764342237752649,0.0109846878465027
spec-57070-HD101607S013552M01_sp10-074.dat,-1.333,0.076,-1.6549126374829697,0.0113175187803645
spec-56365-HD101607S013552F01_sp10-217.dat,-1.303,0.148,-1.6940164510554871,0.0137786148216863
spec-56667-HD104840S015732B_sp10-018.dat,-2.026,0.088,-1.7091873095620036,0.0129826175600344
spec-57062-HD101607S013552B01_sp07-200.dat,-1.02,0.133,-0.931927628920972,0.0099909585012221
spec-57104-HD110236S033045B02_sp14-172.dat,-1.317,0.076,-1.781390634280405,0.0109500389312468
spec-56667-HD104840S015732V_sp05-043.dat,-2.067,0.076,-2.2129691150443063,0.0102591831121431
spec-57070-HD101607S013552M01_sp07-082.dat,-1.767,0.076,-1.8253284050930487,0.0106185003966134
spec-57062-HD101607S013552B01_sp07-082.dat,-1.767,0.076,-1.5487445691273396,0.0107809917643859
spec-57398-HD110236S033045M01_sp10-061.dat,-2.417,0.076,-2.4691341960566744,0.0081613005589875
spec-57427-HD103450S035358M01_sp04-113.dat,-999.0,-999.0,-1.1016684769063292,0.0096328549004478
spec-57445-HD103450S035358V01_sp06-197.dat,-1.71,0.096,-1.9020342866757416,0.0110134188305807
spec-56699-HD110236S033045B_sp02-039.dat,-2.084,0.158,-2.177754994994084,0.009860616316595
spec-56757-HD105248S064919V_sp10-070.dat,-999.0,-999.0,-0.0321626887162001,0.0123274206226591
spec-57055-HD101607S013552V01_sp15-026.dat,-1.295,0.123,-1.7155191019627067,0.0112523569087913
spec-57456-HD102942N012928M01_sp01-186.dat,-1.803,0.129,-0.1734006385599408,0.0131288830039386
spec-55921-F5592105_sp01-054.dat,-1.35,0.22,-1.2141296428576949,0.0101563989829829
spec-56659-HD104509N022916B01_sp01-122.dat,-2.05,0.076,-1.9913452479427889,0.0111183327507648
spec-55921-F5592105_sp02-180.dat,-1.429,0.055,-1.2435939686411817,0.0095253410768126
spec-55921-F5592105_sp05-193.dat,-1.7,0.076,-0.3675993685045705,0.0138936895987712
spec-55921-F5592105_sp10-090.dat,-1.892,0.168,0.1755879076613023,0.014682962561482
spec-56742-HD102942N012928V01_sp08-048.dat,-2.25,0.076,-2.247161378603612,0.0108092185298528
spec-58077-KII102558N025545V01_sp07-099.dat,-2.25,0.076,-2.159409739310072,0.0100529952725748
spec-56659-HD104509N022916B01_sp06-214.dat,-1.263,0.079,-1.5968804031888246,0.0107537517651697
spec-57101-HD110103N000249B01_sp15-203.dat,-1.317,0.076,-1.5154231287747573,0.0099279473848457
spec-56670-HD110033N033702B01_sp01-163.dat,-1.68,0.123,0.0636242173679904,0.0145232268191323
spec-55921-F5592105_sp06-036.dat,-1.68,0.123,-0.536357904607313,0.0101766299135158
spec-57101-HD110103N000249B01_sp16-247.dat,-1.75,0.076,-1.6953400374187493,0.0113463910864098
spec-57473-HD100408N031203B01_sp05-163.dat,-1.458,0.05,-1.3550481669062997,0.01154460654834
spec-58487-KII104502N031824V01_sp05-167.dat,-1.35,0.093,-1.213703395063047,0.0110939199787684
spec-55921-F5592105_sp14-177.dat,-1.35,0.093,-1.5253534878060375,0.011568594802932
spec-57394-HD104509N022916M01_sp03-089.dat,-1.388,0.103,-1.5045975339169984,0.0100311479846259
spec-56659-HD104509N022916B01_sp03-089.dat,-1.388,0.103,-1.52758184504609,0.0106492887702516
spec-57394-HD104509N022916M01_sp13-093.dat,-1.584,0.098,-0.1373724478872851,0.012943146442063
spec-56659-HD104509N022916B01_sp13-093.dat,-1.584,0.098,-0.3180695124225105,0.0113454252819107
spec-56670-HD110033N033702B01_sp02-152.dat,-1.584,0.098,-1.4817302867989388,0.0101611097943993
spec-57101-HD110103N000249B01_sp11-143.dat,-1.421,0.102,-1.2773886370169485,0.0110157211131983
spec-55921-F5592105_sp09-201.dat,-1.35,0.109,0.4909212835200821,0.0170970188774311
spec-56659-HD104509N022916B01_sp13-080.dat,-1.25,0.093,0.9231570628374206,0.0255206203224753
spec-55921-F5592105_sp04-042.dat,-1.25,0.093,-1.4592152572369612,0.0110386703935858
spec-57456-HD102942N012928M01_sp15-043.dat,-1.2,0.262,-0.3836349233066923,0.0120306610938961
spec-56742-HD102942N012928B01_sp11-066.dat,-1.635,0.092,-1.4522256600269554,0.0104973096038493
spec-58487-KII104502N031824B01_sp03-239.dat,-1.3,0.131,-1.5195401393138095,0.0099809198458507
spec-57473-HD100408N031203B01_sp04-199.dat,-1.507,0.056,-1.641414365855693,0.0113916290609192
spec-56659-HD104509N022916B01_sp14-089.dat,-1.315,0.094,-1.0754115622818436,0.0097055870039354
spec-57107-HD103827N055449B02_sp02-143.dat,-1.432,0.083,-1.5928999830595312,0.0100043185456474
spec-58551-KII110033N033702B01_sp14-091.dat,-2.425,0.093,-1320.001093339772,-999.0
spec-55921-F5592105_sp11-043.dat,-2.425,0.093,-2.6862095054164645,0.0135995033935892
spec-58574-KII110033N033702B02_sp14-091.dat,-2.425,0.093,-2.5608975061122297,0.0087470149253473
spec-57394-HD104509N022916M01_sp11-211.dat,-1.928,0.129,-1.5201847805722344,0.0112132817885119
spec-57475-HD095844N060652B01_sp08-114.dat,-1.3,0.243,-0.3598854075465013,0.0107429969755183
spec-57473-HD100408N031203B01_sp16-121.dat,-1.3,0.243,0.3408889665834259,0.0154912721749987
spec-58104-KII103827N055449B01_sp06-245.dat,-1.8,0.076,-1.7572135278357668,0.010291221101873
spec-58487-KII104502N031824B01_sp11-176.dat,-1.8,0.076,-1.6418092251105052,0.0113589144249749
spec-56692-HD103827N055449B01_sp06-228.dat,-1.8,0.076,-1.879991895864717,0.0100192368367054
spec-57107-HD103827N055449V01_sp03-007.dat,-2.217,0.076,-2.008198875807858,0.01049241102327
spec-58104-KII103827N055449V01_sp05-068.dat,-2.217,0.076,-2.6997638212445647,0.0089959923446127
spec-57107-HD103827N055449B02_sp08-068.dat,-1.4,0.277,-0.4685458432431609,0.0118575699900266
spec-58104-KII103827N055449B01_sp10-130.dat,-1.569,0.119,-1.832164929919466,0.0103556985497103
spec-56270-HD110609N070823B01_sp10-219.dat,-1.329,0.114,-1.442071123620256,0.0100953626201949
spec-56270-HD110609N070823M01_sp10-104.dat,-999.0,-999.0,-1.3251924719546646,0.0104461995345069
spec-56692-HD103827N055449B01_sp15-080.dat,-1.533,0.076,-1.628641518841039,0.011561246864974
spec-58104-KII103827N055449B01_sp09-084.dat,-2.1,0.076,-2.547413846097025,0.0080403540478883
spec-56692-HD103827N055449B01_sp09-059.dat,-2.1,0.076,-2.25845026488897,0.0100438823736138
spec-56692-HD103827N055449B01_sp16-164.dat,-1.515,0.111,-0.5964869890563731,0.0099125548637466
spec-57813-HD103827N055449M01_sp16-152.dat,-1.515,0.111,0.6812277268533764,0.0193051193696582
spec-57814-HD101330N091109M01_sp10-020.dat,-1.65,0.144,0.2277159265836374,0.0165035241689335
spec-58080-KII104426N102229V01_sp05-082.dat,-2.167,0.076,-2.701333601459879,0.0104282675685142
spec-57009-HD104915N103242V01_sp02-033.dat,-2.167,0.076,-2.4863155919435367,0.0099397295027804
spec-58227-HD104915N103242V02_sp02-043.dat,-2.167,0.076,-0.3844260949060595,0.0101809797987631
spec-58094-KII104426N102229V01_sp05-082.dat,-2.167,0.076,-2.6059252585224817,0.008197573171734
spec-58488-KII103248N091823B03_sp14-247.dat,-1.6,0.076,-1320.001093339772,-999.0
spec-58106-KII102026N112110B01_sp07-106.dat,-1.6,0.076,-2.093559631838449,0.0098014847718794
spec-58127-KII103248N091823B01_sp14-229.dat,-1.6,0.076,-1320.001093339772,-999.0
spec-58106-KII102026N112110V01_sp07-106.dat,-1.6,0.076,-1320.001093339772,-999.0
spec-57120-HD102626N103010V01_sp05-073.dat,-1.6,0.076,-2.180291595344704,0.0093917348082409
spec-56345-HD102626N103010M01_sp06-089.dat,-1.678,0.092,-1.9190370306387088,0.0114340179524736
spec-57814-HD101330N091109M01_sp14-147.dat,-2.383,0.18,-1.6610859220227052,0.0116427592226126
spec-58464-KII103248N091823B02_sp15-034.dat,-1.882,0.085,-1.7067032251741958,0.0107037669624061
spec-57503-HD102626N103010B02_sp13-220.dat,-1.882,0.085,-1.3534250227293887,0.010655156621216
spec-58127-KII103248N091823B01_sp15-043.dat,-1.882,0.085,-2.254393678955946,0.0092003088785173
spec-57790-HD104915N103242B02_sp14-102.dat,-2.532,0.094,-2.747701394982638,0.0096860341151301
spec-57503-HD102626N103010B02_sp15-245.dat,-1.484,0.073,-0.5662753012832027,0.0095280752231811
spec-57814-HD101330N091109B01_sp16-242.dat,-1.699,0.084,-1.057253284498326,0.0116018125856268
spec-58106-KII102026N112110B01_sp13-072.dat,-999.0,-999.0,-1.9205989784295772,0.0099440480410232
spec-58127-KII103248N091823B01_sp16-146.dat,-999.0,-999.0,-2.297594809177209,0.009155308563944
spec-56345-HD102626N103010B01_sp09-034.dat,-999.0,-999.0,-0.2918306345902204,0.0125598100717447
spec-57503-HD102626N103010B02_sp13-111.dat,-999.0,-999.0,-1.9258265046030392,0.0122028174730585
spec-57487-HD103613N134846M01_sp01-224.dat,-1.417,0.076,-1.7197647431807943,0.0105285380663141
spec-58464-KII103248N091823B02_sp11-046.dat,-1.417,0.076,-1.5997433726786143,0.0106158317930774
spec-58488-KII103248N091823B03_sp11-046.dat,-1.417,0.076,-1.7172700502021263,0.0110297263177512
spec-58127-KII103248N091823B01_sp11-049.dat,-1.417,0.076,-1.5186414281479097,0.0105992779379828
spec-56345-HD102626N103010M01_sp12-213.dat,-1.417,0.076,-1.2531680696572969,0.0100634833623599
spec-57503-HD102626N103010B02_sp15-039.dat,-1.747,0.093,-1.1081406423677895,0.0102269343406918
spec-57871-HD104915N103242M02_sp16-023.dat,-1.991,0.13,3.33852675965648,0.1824171914528111
spec-57457-HD101138N132118M01_sp07-130.dat,-2.022,0.105,4.204369328960593,0.0636704106001189
spec-57120-HD102626N103010V01_sp11-004.dat,-0.55,0.076,-0.9402841272196888,0.0135766197852215
spec-58094-KII103407N122227V01_sp14-046.dat,-0.55,0.076,-0.8790946228881962,0.0129395916791515
spec-57487-HD103613N134846M01_sp14-185.dat,-1.921,0.122,-1.6514847282894882,0.0181354644059961
spec-57457-HD101138N132118M01_sp16-137.dat,-1.7,0.1,-1.852829285400285,0.0105698139505753
spec-56301-HD110643N151055M01_sp14-108.dat,-1.485,0.083,-1.2995687729305163,0.0112867887203538
spec-56301-HD110643N151055F01_sp14-108.dat,-1.485,0.083,-1.457204942666674,0.0111008396427365
spec-56304-HD104231N181311F01_sp07-193.dat,-2.501,0.072,-1.3382346223665669,0.0096899999930842
spec-56304-HD104231N181311F01_sp02-185.dat,-1.778,0.084,-1.541214978900661,0.0109738843698596
spec-56737-HD102653N171310B01_sp04-238.dat,-1.678,0.146,-1.4884794180870362,0.0110634840295508
spec-56737-HD102653N171310B01_sp09-201.dat,-2.235,0.077,-2.6657376793588514,0.010144524637973
spec-56302-HD100908N183150M01_sp15-102.dat,-1.6,0.116,-1.853800155075984,0.0117918075462314
spec-57867-HD104231N181311M02_sp09-124.dat,-1.526,0.149,-0.2708569860240835,0.012139439828302
spec-56302-HD100908N183150M01_sp15-058.dat,-1.53,0.099,-1.3147534438452508,0.0096665434084657
spec-57477-HD101311N212511M01_sp02-202.dat,-1.582,0.091,-1.520871589941947,0.0099491120842869
spec-57477-HD101311N212511M01_sp05-220.dat,-1.401,0.088,-1320.001093339772,-999.0
spec-57013-HD104231N181311M01_sp12-070.dat,-1.7,0.267,-0.5681706238839075,0.010996083797579
spec-57867-HD104231N181311M02_sp12-070.dat,-1.7,0.267,-2.7856671664771704,0.0110927745655058
spec-56995-HD104231N181311B_sp11-036.dat,-1.527,0.095,0.4592632880608651,0.0165710072870194
spec-57867-HD104231N181311M02_sp11-036.dat,-1.527,0.095,-1.782621258997125,0.0111455359623237
spec-58491-HD103517N212243B02_sp08-134.dat,-2.53,0.095,-1.6773707524512806,0.0106599070755732
spec-57396-HD105529N230951M01_sp02-133.dat,-1.366,0.1,-1.6123828619133969,0.0100469839157084
spec-57732-HD101311N212511B01_sp04-045.dat,-1.57,0.066,-1.5916626519531754,0.0158008442648103
spec-57862-HD101311N212511B02_sp04-045.dat,-1.57,0.066,-1.7407796269438114,0.0109662714889879
spec-58491-HD103517N212243B02_sp09-062.dat,-1.853,0.076,-1.292118854183952,0.0106038748583266
spec-57396-HD105529N230951M01_sp08-164.dat,-999.0,-999.0,-2.2022972467719177,0.0094742060815217
spec-57396-HD105529N230951M01_sp10-071.dat,-1.846,0.095,-0.8874473080548717,0.0092048832999684
spec-58457-HD100153N235852V02_sp05-006.dat,-999.0,-999.0,-1.8588799988970908,0.0112364161227046
spec-57061-HD100153N235852V01_sp08-176.dat,-999.0,-999.0,-0.3225479290527643,0.0104751726174235
spec-57396-HD105529N230951M01_sp10-125.dat,-1.838,0.074,-1.6161592698714462,0.012968877866859
spec-57063-HD105529N230951B01_sp10-106.dat,-999.0,-999.0,-2.0848906937868628,0.0104752555657844
spec-56362-HD101641N252214M01_sp01-020.dat,-1.35,0.093,-1.536312991275695,0.0118515456752393
spec-58524-HD101641N252214V02_sp01-218.dat,-1.35,0.093,-1.163047401133015,0.011445187705903
spec-57862-HD101311N212511B02_sp12-036.dat,-1.416,0.087,-1.8661973096156623,0.0111787307187358
spec-57732-HD101311N212511B01_sp12-036.dat,-1.416,0.087,-2.0008739961631044,0.0110314852369812
spec-57052-HD101641N252214B01_sp01-021.dat,-1.416,0.087,-1.7152399601286472,0.0100571478630362
spec-57396-HD105529N230951M01_sp09-003.dat,-999.0,-999.0,-0.5853849725808671,0.0107469826132184
spec-57477-HD101311N212511M01_sp12-029.dat,-1.502,0.181,-1.4449711687691569,0.0104457004628331
spec-56362-HD101641N252214F01_sp01-090.dat,-1.502,0.181,0.0965142373752399,0.0140876438526262
spec-56362-HD101641N252214F01_sp07-006.dat,-1.383,0.09,-0.5519404511090391,0.0095674408851738
spec-57052-HD101641N252214B01_sp07-006.dat,-1.383,0.09,-2.072737595580863,0.0109954058002889
